code,year,wpei,S,MAC
AZE,1983,0.482,-0.518,27.95
AZE,1984,0.48,-0.52,27.792
AZE,1985,0.496,-0.504,27.655
AZE,1986,0.531,-0.469,27.512
AZE,1987,0.525,-0.475,27.254
AZE,1988,0.534,-0.46599999999999997,27.11
AZE,1989,0.497,-0.503,27.015
AZE,1990,0.446,-0.554,26.999
AZE,1991,0.477,-0.523,26.734
AZE,1992,0.568,-0.43200000000000005,26.561
AZE,1993,0.604,-0.396,26.344
AZE,1994,0.567,-0.43300000000000005,26.305
AZE,1995,0.631,-0.369,26.152
AZE,1996,0.631,-0.369,26.277
AZE,1997,0.631,-0.369,26.146
AZE,1998,0.628,-0.372,26.211
AZE,1999,0.628,-0.372,26.202
AZE,2000,0.621,-0.379,26.335
AZE,2001,0.621,-0.379,26.34
AZE,2002,0.621,-0.379,26.267
AZE,2003,0.622,-0.378,26.187
AZE,2004,0.612,-0.388,26.115
AZE,2005,0.621,-0.379,26.034
AZE,2006,0.612,-0.388,25.995
AZE,2007,0.612,-0.388,25.996
AZE,2008,0.612,-0.388,26.002
AZE,2009,0.612,-0.388,25.984
AZE,2010,0.641,-0.359,25.846
AZE,2011,0.641,-0.359,25.805
AZE,2012,0.645,-0.355,25.721
AZE,2013,0.646,-0.354,25.669
AZE,2014,0.641,-0.359,25.557
AZE,2015,0.657,-0.34299999999999997,25.506
AZE,2016,0.639,-0.361,25.499
AZE,2017,0.648,-0.352,25.536
AZE,2018,0.626,-0.374,25.557
AZE,2019,0.643,-0.357,25.599
AZE,2020,0.635,-0.365,25.751
AZE,2021,0.649,-0.351,26.014
AZE,2022,0.637,-0.363,25.905
AZE,2023,0.651,-0.349,25.93
BHR,1950,0.208,-0.792,28.043
BHR,1951,0.208,-0.792,28.043
BHR,1952,0.208,-0.792,28.043
BHR,1953,0.208,-0.792,28.043
BHR,1954,0.208,-0.792,28.043
BHR,1955,0.238,-0.762,28.042
BHR,1956,0.238,-0.762,28.042
BHR,1957,0.238,-0.762,28.042
BHR,1958,0.238,-0.762,28.043
BHR,1959,0.238,-0.762,28.043
BHR,1960,0.238,-0.762,28.042
BHR,1961,0.238,-0.762,28.092
BHR,1962,0.238,-0.762,28.141
BHR,1963,0.238,-0.762,28.214
BHR,1964,0.238,-0.762,28.297
BHR,1965,0.238,-0.762,28.39
BHR,1966,0.238,-0.762,28.472
BHR,1967,0.238,-0.762,28.563
BHR,1968,0.238,-0.762,28.668
BHR,1969,0.238,-0.762,28.772
BHR,1970,0.24,-0.76,28.874
BHR,1971,0.275,-0.725,29.08
BHR,1972,0.286,-0.714,29.28
BHR,1973,0.286,-0.714,29.421
BHR,1974,0.298,-0.702,29.547
BHR,1975,0.298,-0.702,29.678
BHR,1976,0.304,-0.696,29.795
BHR,1977,0.304,-0.696,29.906
BHR,1978,0.304,-0.696,30.014
BHR,1979,0.304,-0.696,30.1
BHR,1980,0.306,-0.694,30.2
BHR,1981,0.306,-0.694,30.261
BHR,1982,0.306,-0.694,30.213
BHR,1983,0.306,-0.694,30.103
BHR,1984,0.306,-0.694,29.961
BHR,1985,0.306,-0.694,29.838
BHR,1986,0.306,-0.694,29.963
BHR,1987,0.306,-0.694,30.066
BHR,1988,0.306,-0.694,30.198
BHR,1989,0.306,-0.694,30.303
BHR,1990,0.321,-0.679,30.378
BHR,1991,0.321,-0.679,30.429
BHR,1992,0.324,-0.6759999999999999,30.432
BHR,1993,0.324,-0.6759999999999999,30.513
BHR,1994,0.324,-0.6759999999999999,30.572
BHR,1995,0.324,-0.6759999999999999,30.5
BHR,1996,0.324,-0.6759999999999999,30.371
BHR,1997,0.324,-0.6759999999999999,30.527
BHR,1998,0.324,-0.6759999999999999,30.495
BHR,1999,0.324,-0.6759999999999999,30.671
BHR,2000,0.354,-0.646,30.717
BHR,2001,0.36,-0.64,30.462
BHR,2002,0.414,-0.5860000000000001,30.666
BHR,2003,0.414,-0.5860000000000001,30.216
BHR,2004,0.414,-0.5860000000000001,29.694
BHR,2005,0.414,-0.5860000000000001,29.602
BHR,2006,0.428,-0.5720000000000001,29.755
BHR,2007,0.424,-0.5760000000000001,29.816
BHR,2008,0.424,-0.5760000000000001,29.794
BHR,2009,0.424,-0.5760000000000001,29.78
BHR,2010,0.475,-0.525,29.691
BHR,2011,0.414,-0.5860000000000001,29.609
BHR,2012,0.425,-0.575,29.524
BHR,2013,0.377,-0.623,29.466
BHR,2014,0.406,-0.594,29.55
BHR,2015,0.422,-0.5780000000000001,29.439
BHR,2016,0.422,-0.5780000000000001,29.53
BHR,2017,0.41,-0.5900000000000001,29.623
BHR,2018,0.469,-0.531,29.795
BHR,2019,0.492,-0.508,29.846
BHR,2020,0.503,-0.497,29.938
BHR,2021,0.505,-0.495,29.941
BHR,2022,0.561,-0.43899999999999995,29.944
BHR,2023,0.563,-0.43700000000000006,29.98
BGD,1958,0.278,-0.722,27.685
BGD,1959,0.295,-0.7050000000000001,27.647
BGD,1960,0.325,-0.675,27.602
BGD,1961,0.325,-0.675,27.556
BGD,1962,0.325,-0.675,27.541
BGD,1969,0.312,-0.688,27.651
BGD,1970,0.318,-0.6819999999999999,27.627
BGD,1971,0.478,-0.522,27.586
BGD,1972,0.616,-0.384,27.563
BGD,1973,0.592,-0.40800000000000003,27.544
BGD,1974,0.6,-0.4,27.537
BGD,1975,0.546,-0.45399999999999996,27.601
BGD,1976,0.546,-0.45399999999999996,27.677
BGD,1977,0.559,-0.44099999999999995,27.725
BGD,1978,0.559,-0.44099999999999995,27.819
BGD,1979,0.568,-0.43200000000000005,27.748
BGD,1980,0.628,-0.372,27.697
BGD,1981,0.63,-0.37,27.702
BGD,1982,0.563,-0.43700000000000006,27.611
BGD,1983,0.563,-0.43700000000000006,27.553
BGD,1984,0.587,-0.41300000000000003,27.415
BGD,1985,0.587,-0.41300000000000003,27.287
BGD,1986,0.602,-0.398,27.108
BGD,1987,0.652,-0.348,26.872
BGD,1988,0.657,-0.34299999999999997,26.757
BGD,1989,0.65,-0.35,26.617
BGD,1990,0.653,-0.347,26.541
BGD,1991,0.661,-0.33899999999999997,26.412
BGD,1992,0.661,-0.33899999999999997,26.12
BGD,1993,0.661,-0.33899999999999997,25.908
BGD,1994,0.662,-0.33799999999999997,25.809
BGD,1995,0.662,-0.33799999999999997,25.634
BGD,1996,0.655,-0.345,25.619
BGD,1997,0.655,-0.345,25.593
BGD,1998,0.655,-0.345,25.467
BGD,1999,0.655,-0.345,25.462
BGD,2000,0.662,-0.33799999999999997,25.302
BGD,2001,0.622,-0.378,25.291
BGD,2002,0.596,-0.404,25.323
BGD,2003,0.596,-0.404,25.25
BGD,2004,0.596,-0.404,25.174
BGD,2005,0.665,-0.33499999999999996,25.312
BGD,2006,0.584,-0.41600000000000004,25.26
BGD,2007,0.629,-0.371,25.048
BGD,2008,0.628,-0.372,25.054
BGD,2009,0.63,-0.37,24.985
BGD,2010,0.727,-0.273,24.848
BGD,2011,0.731,-0.269,25.009
BGD,2012,0.722,-0.278,24.921
BGD,2013,0.705,-0.29500000000000004,24.914
BGD,2014,0.714,-0.28600000000000003,25.157
BGD,2015,0.694,-0.30600000000000005,25.282
BGD,2016,0.685,-0.31499999999999995,25.393
BGD,2017,0.682,-0.31799999999999995,25.569
BGD,2018,0.677,-0.32299999999999995,25.65
BGD,2019,0.662,-0.33799999999999997,25.749
BGD,2020,0.67,-0.32999999999999996,25.78
BGD,2021,0.67,-0.32999999999999996,25.945
BGD,2022,0.674,-0.32599999999999996,26.044
BGD,2023,0.68,-0.31999999999999995,26.041
BRB,1950,0.625,-0.375,27.241
BRB,1966,0.74,-0.26,27.594
BRB,1967,0.74,-0.26,27.442
BRB,1968,0.74,-0.26,27.443
BRB,1969,0.74,-0.26,27.301
BRB,1970,0.766,-0.23399999999999999,27.198
BRB,1971,0.803,-0.19699999999999995,27.309
BRB,1972,0.803,-0.19699999999999995,27.248
BRB,1973,0.803,-0.19699999999999995,27.106
BRB,1974,0.803,-0.19699999999999995,27.031
BRB,1975,0.803,-0.19699999999999995,26.935
BRB,1976,0.794,-0.20599999999999996,26.791
BRB,1977,0.794,-0.20599999999999996,26.843
BRB,1978,0.794,-0.20599999999999996,26.368
BRB,1979,0.794,-0.20599999999999996,26.383
BRB,1980,0.827,-0.17300000000000004,26.307
BRB,1981,0.825,-0.17500000000000004,26.196
BRB,1982,0.825,-0.17500000000000004,26.112
BRB,1983,0.825,-0.17500000000000004,26.136
BRB,1984,0.825,-0.17500000000000004,26.202
BRB,1985,0.825,-0.17500000000000004,26.379
BRB,1986,0.825,-0.17500000000000004,26.574
BRB,1987,0.825,-0.17500000000000004,26.662
BRB,1988,0.825,-0.17500000000000004,26.731
BRB,1989,0.825,-0.17500000000000004,26.722
BRB,1990,0.825,-0.17500000000000004,26.564
BRB,1991,0.824,-0.17600000000000005,26.56
BRB,1992,0.824,-0.17600000000000005,26.515
BRB,1993,0.824,-0.17600000000000005,26.557
BRB,1994,0.852,-0.14800000000000002,26.603
BRB,1995,0.852,-0.14800000000000002,26.626
BRB,1996,0.852,-0.14800000000000002,26.675
BRB,1997,0.852,-0.14800000000000002,26.698
BRB,1998,0.852,-0.14800000000000002,26.751
BRB,1999,0.853,-0.14700000000000002,26.819
BRB,2000,0.853,-0.14700000000000002,26.877
BRB,2001,0.853,-0.14700000000000002,26.974
BRB,2002,0.853,-0.14700000000000002,27.153
BRB,2003,0.852,-0.14800000000000002,27.266
BRB,2004,0.86,-0.14,27.363
BRB,2005,0.86,-0.14,27.466
BRB,2006,0.86,-0.14,27.641
BRB,2007,0.86,-0.14,27.673
BRB,2008,0.85,-0.15000000000000002,27.679
BRB,2009,0.85,-0.15000000000000002,27.684
BRB,2010,0.85,-0.15000000000000002,27.69
BRB,2011,0.85,-0.15000000000000002,27.694
BRB,2012,0.85,-0.15000000000000002,27.724
BRB,2013,0.867,-0.133,27.728
BRB,2014,0.867,-0.133,27.731
BRB,2015,0.88,-0.12,27.734
BRB,2016,0.88,-0.12,27.736
BRB,2017,0.874,-0.126,27.736
BRB,2018,0.881,-0.119,27.737
BRB,2019,0.881,-0.119,27.736
BRB,2020,0.886,-0.11399999999999999,27.736
BRB,2021,0.889,-0.11099999999999999,27.735
BRB,2022,0.894,-0.10599999999999998,27.734
BRB,2023,0.895,-0.10499999999999998,27.733
BLR,1950,0.347,-0.653,28.964
BLR,1951,0.347,-0.653,28.956
BLR,1952,0.347,-0.653,28.923
BLR,1953,0.358,-0.642,28.914
BLR,1954,0.426,-0.5740000000000001,28.905
BLR,1955,0.43,-0.5700000000000001,28.891
BLR,1956,0.445,-0.5549999999999999,28.905
BLR,1957,0.446,-0.554,28.924
BLR,1958,0.454,-0.546,28.913
BLR,1959,0.454,-0.546,28.921
BLR,1960,0.462,-0.538,28.884
BLR,1961,0.462,-0.538,28.696
BLR,1962,0.468,-0.532,28.663
BLR,1963,0.468,-0.532,28.621
BLR,1964,0.468,-0.532,28.482
BLR,1965,0.48,-0.52,28.392
BLR,1966,0.485,-0.515,28.3
BLR,1967,0.491,-0.509,28.101
BLR,1968,0.487,-0.513,27.998
BLR,1969,0.478,-0.522,27.799
BLR,1970,0.482,-0.518,27.531
BLR,1971,0.481,-0.519,27.331
BLR,1972,0.477,-0.523,27.195
BLR,1973,0.481,-0.519,27.107
BLR,1974,0.488,-0.512,26.957
BLR,1975,0.484,-0.516,26.776
BLR,1976,0.485,-0.515,26.636
BLR,1977,0.478,-0.522,26.521
BLR,1978,0.478,-0.522,26.308
BLR,1979,0.482,-0.518,26.124
BLR,1980,0.482,-0.518,25.956
BLR,1981,0.482,-0.518,25.986
BLR,1982,0.482,-0.518,25.96
BLR,1983,0.482,-0.518,26.025
BLR,1984,0.48,-0.52,25.932
BLR,1985,0.496,-0.504,25.852
BLR,1986,0.531,-0.469,25.981
BLR,1987,0.525,-0.475,25.751
BLR,1988,0.534,-0.46599999999999997,25.688
BLR,1989,0.497,-0.503,25.47
BLR,1990,0.616,-0.384,25.19
BLR,1991,0.647,-0.353,25.02
BLR,1992,0.719,-0.281,24.909
BLR,1993,0.776,-0.22399999999999998,24.915
BLR,1994,0.776,-0.22399999999999998,24.898
BLR,1995,0.779,-0.22099999999999997,24.928
BLR,1996,0.755,-0.245,24.974
BLR,1997,0.752,-0.248,25.096
BLR,1998,0.752,-0.248,25.293
BLR,1999,0.757,-0.243,25.413
BLR,2000,0.786,-0.21399999999999997,25.6
BLR,2001,0.782,-0.21799999999999997,25.743
BLR,2002,0.774,-0.22599999999999998,25.893
BLR,2003,0.771,-0.22899999999999998,25.997
BLR,2004,0.84,-0.16000000000000003,26.171
BLR,2005,0.84,-0.16000000000000003,26.389
BLR,2006,0.84,-0.16000000000000003,26.564
BLR,2007,0.84,-0.16000000000000003,26.795
BLR,2008,0.844,-0.15600000000000003,26.95
BLR,2009,0.853,-0.14700000000000002,27.085
BLR,2010,0.847,-0.15300000000000002,27.277
BLR,2011,0.845,-0.15500000000000003,27.412
BLR,2012,0.84,-0.16000000000000003,27.485
BLR,2013,0.835,-0.16500000000000004,27.718
BLR,2014,0.834,-0.16600000000000004,27.918
BLR,2015,0.833,-0.16700000000000004,28.169
BLR,2016,0.858,-0.14200000000000002,28.346
BLR,2017,0.861,-0.139,28.498
BLR,2018,0.854,-0.14600000000000002,28.601
BLR,2019,0.859,-0.14100000000000001,28.609
BLR,2020,0.755,-0.245,28.618
BLR,2021,0.746,-0.254,28.619
BLR,2022,0.697,-0.30300000000000005,28.629
BLR,2023,0.704,-0.29600000000000004,28.653
BEL,1950,0.689,-0.31100000000000005,28.78
BEL,1951,0.689,-0.31100000000000005,28.717
BEL,1952,0.689,-0.31100000000000005,28.722
BEL,1953,0.689,-0.31100000000000005,28.677
BEL,1954,0.694,-0.30600000000000005,28.641
BEL,1955,0.694,-0.30600000000000005,28.55
BEL,1956,0.694,-0.30600000000000005,28.415
BEL,1957,0.694,-0.30600000000000005,28.293
BEL,1958,0.694,-0.30600000000000005,28.171
BEL,1959,0.694,-0.30600000000000005,28.069
BEL,1960,0.7,-0.30000000000000004,28.018
BEL,1961,0.705,-0.29500000000000004,28.017
BEL,1962,0.705,-0.29500000000000004,27.934
BEL,1963,0.725,-0.275,27.819
BEL,1964,0.725,-0.275,27.762
BEL,1965,0.716,-0.28400000000000003,27.614
BEL,1966,0.716,-0.28400000000000003,27.488
BEL,1967,0.716,-0.28400000000000003,27.381
BEL,1968,0.718,-0.28200000000000003,27.321
BEL,1969,0.718,-0.28200000000000003,27.254
BEL,1970,0.784,-0.21599999999999997,27.158
BEL,1971,0.784,-0.21599999999999997,27.043
BEL,1972,0.791,-0.20899999999999996,26.918
BEL,1973,0.791,-0.20899999999999996,26.778
BEL,1974,0.808,-0.19199999999999995,26.694
BEL,1975,0.808,-0.19199999999999995,26.618
BEL,1976,0.808,-0.19199999999999995,26.59
BEL,1977,0.81,-0.18999999999999995,26.616
BEL,1978,0.811,-0.18899999999999995,26.603
BEL,1979,0.811,-0.18899999999999995,26.655
BEL,1980,0.825,-0.17500000000000004,26.668
BEL,1981,0.82,-0.18000000000000005,26.69
BEL,1982,0.848,-0.15200000000000002,26.764
BEL,1983,0.848,-0.15200000000000002,26.88
BEL,1984,0.848,-0.15200000000000002,27.03
BEL,1985,0.853,-0.14700000000000002,27.204
BEL,1986,0.851,-0.14900000000000002,27.333
BEL,1987,0.854,-0.14600000000000002,27.477
BEL,1988,0.854,-0.14600000000000002,27.622
BEL,1989,0.854,-0.14600000000000002,27.772
BEL,1990,0.911,-0.08899999999999997,27.856
BEL,1991,0.916,-0.08399999999999996,27.94
BEL,1992,0.916,-0.08399999999999996,28.066
BEL,1993,0.916,-0.08399999999999996,28.188
BEL,1994,0.916,-0.08399999999999996,28.332
BEL,1995,0.923,-0.07699999999999996,28.439
BEL,1996,0.923,-0.07699999999999996,28.523
BEL,1997,0.923,-0.07699999999999996,28.618
BEL,1998,0.923,-0.07699999999999996,28.693
BEL,1999,0.935,-0.06499999999999995,28.748
BEL,2000,0.938,-0.062000000000000055,28.799
BEL,2001,0.938,-0.062000000000000055,28.856
BEL,2002,0.938,-0.062000000000000055,28.96
BEL,2003,0.943,-0.05700000000000005,29.071
BEL,2004,0.943,-0.05700000000000005,29.186
BEL,2005,0.943,-0.05700000000000005,29.3
BEL,2006,0.943,-0.05700000000000005,29.398
BEL,2007,0.943,-0.05700000000000005,29.496
BEL,2008,0.945,-0.05500000000000005,29.542
BEL,2009,0.945,-0.05500000000000005,29.616
BEL,2010,0.947,-0.05300000000000005,29.743
BEL,2011,0.946,-0.05400000000000005,29.844
BEL,2012,0.946,-0.05400000000000005,29.984
BEL,2013,0.947,-0.05300000000000005,30.135
BEL,2014,0.948,-0.052000000000000046,30.263
BEL,2015,0.946,-0.05400000000000005,30.354
BEL,2016,0.945,-0.05500000000000005,30.456
BEL,2017,0.946,-0.05400000000000005,30.6
BEL,2018,0.946,-0.05400000000000005,30.724
BEL,2019,0.951,-0.049000000000000044,30.808
BEL,2020,0.949,-0.051000000000000045,30.815
BEL,2021,0.947,-0.05300000000000005,30.971
BEL,2022,0.951,-0.049000000000000044,30.973
BEL,2023,0.95,-0.050000000000000044,31.006
BEN,1950,0.364,-0.636,28.923
BEN,1951,0.364,-0.636,28.928
BEN,1952,0.364,-0.636,28.933
BEN,1953,0.364,-0.636,28.938
BEN,1954,0.364,-0.636,28.919
BEN,1955,0.364,-0.636,28.872
BEN,1956,0.364,-0.636,28.824
BEN,1957,0.364,-0.636,28.759
BEN,1958,0.373,-0.627,28.751
BEN,1959,0.377,-0.623,28.743
BEN,1960,0.583,-0.41700000000000004,28.733
BEN,1961,0.577,-0.42300000000000004,28.725
BEN,1962,0.577,-0.42300000000000004,28.781
BEN,1963,0.577,-0.42300000000000004,28.86
BEN,1964,0.563,-0.43700000000000006,28.942
BEN,1965,0.563,-0.43700000000000006,28.992
BEN,1966,0.563,-0.43700000000000006,29.05
BEN,1967,0.563,-0.43700000000000006,29.106
BEN,1968,0.563,-0.43700000000000006,29.154
BEN,1969,0.563,-0.43700000000000006,29.198
BEN,1970,0.563,-0.43700000000000006,29.214
BEN,1971,0.576,-0.42400000000000004,29.242
BEN,1972,0.589,-0.41100000000000003,29.283
BEN,1973,0.562,-0.43799999999999994,29.324
BEN,1974,0.559,-0.44099999999999995,29.339
BEN,1975,0.559,-0.44099999999999995,29.321
BEN,1976,0.559,-0.44099999999999995,29.313
BEN,1977,0.559,-0.44099999999999995,29.309
BEN,1978,0.559,-0.44099999999999995,29.356
BEN,1979,0.604,-0.396,29.399
BEN,1980,0.603,-0.397,29.435
BEN,1981,0.603,-0.397,29.536
BEN,1982,0.608,-0.392,29.648
BEN,1983,0.608,-0.392,29.821
BEN,1984,0.587,-0.41300000000000003,29.886
BEN,1985,0.587,-0.41300000000000003,29.931
BEN,1986,0.587,-0.41300000000000003,29.949
BEN,1987,0.587,-0.41300000000000003,29.926
BEN,1988,0.587,-0.41300000000000003,29.958
BEN,1989,0.58,-0.42000000000000004,30.112
BEN,1990,0.743,-0.257,30.041
BEN,1991,0.757,-0.243,30.008
BEN,1992,0.832,-0.16800000000000004,30.034
BEN,1993,0.832,-0.16800000000000004,29.917
BEN,1994,0.832,-0.16800000000000004,29.87
BEN,1995,0.831,-0.16900000000000004,29.854
BEN,1996,0.837,-0.16300000000000003,29.791
BEN,1997,0.835,-0.16500000000000004,29.747
BEN,1998,0.835,-0.16500000000000004,29.626
BEN,1999,0.829,-0.17100000000000004,29.525
BEN,2000,0.831,-0.16900000000000004,29.482
BEN,2001,0.831,-0.16900000000000004,29.422
BEN,2002,0.831,-0.16900000000000004,29.389
BEN,2003,0.837,-0.16300000000000003,29.327
BEN,2004,0.837,-0.16300000000000003,29.284
BEN,2005,0.835,-0.16500000000000004,29.341
BEN,2006,0.833,-0.16700000000000004,29.346
BEN,2007,0.839,-0.16100000000000003,29.325
BEN,2008,0.839,-0.16100000000000003,29.357
BEN,2009,0.839,-0.16100000000000003,29.38
BEN,2010,0.854,-0.14600000000000002,29.374
BEN,2011,0.849,-0.15100000000000002,29.379
BEN,2012,0.849,-0.15100000000000002,29.364
BEN,2013,0.842,-0.15800000000000003,29.363
BEN,2014,0.836,-0.16400000000000003,29.335
BEN,2015,0.829,-0.17100000000000004,29.294
BEN,2016,0.833,-0.16700000000000004,29.256
BEN,2017,0.845,-0.15500000000000003,29.242
BEN,2018,0.843,-0.15700000000000003,29.222
BEN,2019,0.83,-0.17000000000000004,29.208
BEN,2020,0.827,-0.17300000000000004,29.189
BEN,2021,0.823,-0.17700000000000005,29.152
BEN,2022,0.826,-0.17400000000000004,29.112
BEN,2023,0.881,-0.119,29.079
BTN,1950,0.31,-0.69,28.451
BTN,1951,0.31,-0.69,28.451
BTN,1952,0.315,-0.685,28.451
BTN,1953,0.334,-0.6659999999999999,28.451
BTN,1954,0.356,-0.644,28.451
BTN,1955,0.361,-0.639,28.451
BTN,1956,0.367,-0.633,28.451
BTN,1957,0.381,-0.619,28.451
BTN,1958,0.393,-0.607,28.451
BTN,1959,0.393,-0.607,28.451
BTN,1960,0.422,-0.5780000000000001,28.451
BTN,1961,0.422,-0.5780000000000001,28.451
BTN,1962,0.422,-0.5780000000000001,28.451
BTN,1963,0.422,-0.5780000000000001,28.451
BTN,1964,0.422,-0.5780000000000001,28.451
BTN,1965,0.426,-0.5740000000000001,28.451
BTN,1966,0.45,-0.55,28.451
BTN,1967,0.45,-0.55,28.451
BTN,1968,0.464,-0.536,28.451
BTN,1969,0.464,-0.536,28.451
BTN,1970,0.455,-0.5449999999999999,28.451
BTN,1971,0.455,-0.5449999999999999,28.451
BTN,1972,0.464,-0.536,28.451
BTN,1973,0.464,-0.536,28.451
BTN,1974,0.464,-0.536,28.451
BTN,1975,0.471,-0.529,28.451
BTN,1976,0.471,-0.529,28.451
BTN,1977,0.471,-0.529,28.451
BTN,1978,0.471,-0.529,28.451
BTN,1979,0.471,-0.529,28.45
BTN,1980,0.48,-0.52,28.45
BTN,1981,0.519,-0.481,28.45
BTN,1982,0.519,-0.481,28.45
BTN,1983,0.519,-0.481,28.45
BTN,1984,0.519,-0.481,28.449
BTN,1985,0.515,-0.485,28.449
BTN,1986,0.518,-0.482,28.449
BTN,1987,0.518,-0.482,28.448
BTN,1988,0.518,-0.482,28.448
BTN,1989,0.541,-0.45899999999999996,28.447
BTN,1990,0.541,-0.45899999999999996,28.447
BTN,1991,0.528,-0.472,28.446
BTN,1992,0.528,-0.472,28.445
BTN,1993,0.527,-0.473,28.444
BTN,1994,0.523,-0.477,28.443
BTN,1995,0.527,-0.473,28.441
BTN,1996,0.549,-0.45099999999999996,28.44
BTN,1997,0.561,-0.43899999999999995,28.438
BTN,1998,0.56,-0.43999999999999995,28.435
BTN,1999,0.585,-0.41500000000000004,28.433
BTN,2000,0.635,-0.365,28.43
BTN,2001,0.66,-0.33999999999999997,28.404
BTN,2002,0.66,-0.33999999999999997,28.394
BTN,2003,0.668,-0.33199999999999996,28.382
BTN,2004,0.666,-0.33399999999999996,28.37
BTN,2005,0.666,-0.33399999999999996,28.365
BTN,2006,0.625,-0.375,28.367
BTN,2007,0.622,-0.378,28.354
BTN,2008,0.721,-0.279,28.343
BTN,2009,0.726,-0.274,28.351
BTN,2010,0.734,-0.266,28.485
BTN,2011,0.734,-0.266,28.629
BTN,2012,0.734,-0.266,28.764
BTN,2013,0.741,-0.259,28.899
BTN,2014,0.753,-0.247,29.069
BTN,2015,0.753,-0.247,29.25
BTN,2016,0.761,-0.239,29.393
BTN,2017,0.767,-0.23299999999999998,29.668
BTN,2018,0.799,-0.20099999999999996,29.901
BTN,2019,0.773,-0.22699999999999998,30.073
BTN,2020,0.779,-0.22099999999999997,30.048
BTN,2021,0.786,-0.21399999999999997,29.833
BTN,2022,0.783,-0.21699999999999997,29.894
BTN,2023,0.76,-0.24,29.89
BOL,1950,0.089,-0.911,29.765
BOL,1951,0.089,-0.911,29.768
BOL,1952,0.245,-0.755,29.771
BOL,1953,0.276,-0.724,29.775
BOL,1954,0.276,-0.724,29.779
BOL,1955,0.276,-0.724,29.788
BOL,1956,0.287,-0.7130000000000001,29.798
BOL,1957,0.287,-0.7130000000000001,29.812
BOL,1958,0.276,-0.724,29.826
BOL,1959,0.276,-0.724,29.84
BOL,1960,0.276,-0.724,29.853
BOL,1961,0.276,-0.724,29.87
BOL,1962,0.29,-0.71,29.903
BOL,1963,0.29,-0.71,29.934
BOL,1964,0.257,-0.743,29.979
BOL,1965,0.239,-0.761,30.021
BOL,1966,0.239,-0.761,30.041
BOL,1967,0.245,-0.755,30.012
BOL,1968,0.245,-0.755,29.985
BOL,1969,0.239,-0.761,29.981
BOL,1970,0.241,-0.759,29.973
BOL,1971,0.236,-0.764,29.893
BOL,1972,0.234,-0.766,29.913
BOL,1973,0.234,-0.766,29.872
BOL,1974,0.234,-0.766,29.825
BOL,1975,0.234,-0.766,29.856
BOL,1976,0.234,-0.766,29.749
BOL,1977,0.234,-0.766,29.638
BOL,1978,0.234,-0.766,29.581
BOL,1979,0.303,-0.6970000000000001,29.559
BOL,1980,0.286,-0.714,29.469
BOL,1981,0.303,-0.6970000000000001,29.425
BOL,1982,0.337,-0.663,29.461
BOL,1983,0.403,-0.597,29.478
BOL,1984,0.403,-0.597,29.479
BOL,1985,0.483,-0.517,29.398
BOL,1986,0.479,-0.521,29.356
BOL,1987,0.479,-0.521,29.253
BOL,1988,0.479,-0.521,29.223
BOL,1989,0.519,-0.481,29.204
BOL,1990,0.522,-0.478,29.169
BOL,1991,0.522,-0.478,29.176
BOL,1992,0.522,-0.478,29.106
BOL,1993,0.55,-0.44999999999999996,29.012
BOL,1994,0.599,-0.401,28.94
BOL,1995,0.612,-0.388,28.938
BOL,1996,0.613,-0.387,28.877
BOL,1997,0.617,-0.383,28.818
BOL,1998,0.617,-0.383,28.785
BOL,1999,0.617,-0.383,28.753
BOL,2000,0.657,-0.34299999999999997,28.75
BOL,2001,0.657,-0.34299999999999997,28.759
BOL,2002,0.692,-0.30800000000000005,28.751
BOL,2003,0.692,-0.30800000000000005,28.667
BOL,2004,0.692,-0.30800000000000005,28.593
BOL,2005,0.687,-0.31299999999999994,28.539
BOL,2006,0.708,-0.29200000000000004,28.499
BOL,2007,0.708,-0.29200000000000004,28.479
BOL,2008,0.699,-0.30100000000000005,28.443
BOL,2009,0.722,-0.278,28.425
BOL,2010,0.74,-0.26,28.395
BOL,2011,0.731,-0.269,28.381
BOL,2012,0.736,-0.264,28.356
BOL,2013,0.729,-0.271,28.329
BOL,2014,0.759,-0.241,28.304
BOL,2015,0.757,-0.243,28.271
BOL,2016,0.777,-0.22299999999999998,28.248
BOL,2017,0.792,-0.20799999999999996,28.226
BOL,2018,0.778,-0.22199999999999998,28.206
BOL,2019,0.759,-0.241,28.194
BOL,2020,0.759,-0.241,28.178
BOL,2021,0.803,-0.19699999999999995,28.163
BOL,2022,0.811,-0.18899999999999995,28.152
BOL,2023,0.809,-0.19099999999999995,28.144
BIH,1950,0.458,-0.542,30.376
BIH,1951,0.458,-0.542,30.13
BIH,1952,0.478,-0.522,30.056
BIH,1953,0.497,-0.503,29.895
BIH,1954,0.503,-0.497,29.681
BIH,1955,0.509,-0.491,29.628
BIH,1956,0.509,-0.491,29.505
BIH,1957,0.509,-0.491,29.398
BIH,1958,0.516,-0.484,29.306
BIH,1959,0.516,-0.484,29.232
BIH,1960,0.516,-0.484,29.188
BIH,1961,0.516,-0.484,29.055
BIH,1962,0.516,-0.484,28.94
BIH,1963,0.595,-0.405,28.803
BIH,1964,0.595,-0.405,28.64
BIH,1965,0.581,-0.41900000000000004,28.365
BIH,1966,0.581,-0.41900000000000004,28.111
BIH,1967,0.554,-0.44599999999999995,27.975
